datatime,dataphase,datafrequency,datapulseduration,dataoutput,modelphase,modelfrequency,modelpulseduration,modelmew,modelsd,beta,phase_m,phase_a,phase_b,freq_a,freq_b,freq_s,pw_a,pw_b,pw_s,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,350.000000,-0.004570,26.672947,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,400.000000,-0.007109,26.915844,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,150.000000,0.000697,26.998871,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,200.000000,-0.000067,26.999515,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,250.000000,-0.001903,26.985012,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,300.000000,-0.000319,26.964229,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,350.000000,-0.025495,24.979397,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,400.000000,-0.052941,21.926208,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,150.000000,0.000109,26.999732,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,200.000000,-0.004270,26.944219,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,250.000000,-0.033322,23.491779,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,300.000000,-0.034259,22.841214,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,350.000000,-0.042502,22.729945,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,400.000000,-0.076523,16.486942,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,150.000000,-0.000136,26.999934,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,200.000000,-0.007357,26.829339,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,250.000000,-0.058826,16.061639,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,300.000000,-0.064249,14.148652,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,350.000000,-0.015955,26.609514,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,400.000000,-0.012879,26.712036,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,150.000000,0.000697,26.998883,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,200.000000,0.000171,26.999727,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,250.000000,0.005907,26.991744,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,300.000000,0.095394,25.615447,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,350.000000,0.183997,21.867054,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,400.000000,0.045333,26.635882,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,150.000000,0.000154,26.999749,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,200.000000,-0.001572,26.993709,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,250.000000,-0.005486,26.652421,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,300.000000,0.110462,24.063620,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,350.000000,0.245174,17.567112,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,400.000000,0.061039,26.327419,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,150.000000,-0.000057,26.999978,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,200.000000,-0.002981,26.983926,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,250.000000,-0.027238,25.954885,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,300.000000,-0.021960,25.611201,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,350.000000,0.029266,26.735629,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,400.000000,0.009161,26.983562,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,150.000000,0.015529,26.447208,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,200.000000,0.004451,26.876438,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,250.000000,0.001963,26.987066,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,300.000000,0.058508,26.396986,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,350.000000,0.120776,24.783028,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,52.000000,400.000000,0.031557,26.849346,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,150.000000,0.003949,26.876441,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,200.000000,-0.004999,26.444801,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,250.000000,-0.045317,26.227783,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,300.000000,-0.023818,22.591673,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,350.000000,0.132948,22.666448,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,104.000000,400.000000,0.041503,26.723177,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,150.000000,-0.000347,26.991397,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,200.000000,-0.008951,26.919572,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,250.000000,-0.124299,22.651595,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,300.000000,-0.261111,5.867163,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,350.000000,-0.056049,25.032649,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,6.280000,156.000000,400.000000,0.003362,26.990373,0.003690,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
3.000000,1.256000,104.000000,200.000000,-0.015371,0.000000,52.000000,150.000000,0.015652,26.437822,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
1.000000,0.000000,156.000000,250.000000,-0.157344,0.000000,52.000000,200.000000,0.004343,26.873859,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
29.000000,5.523231,85.307599,341.377317,0.428319,0.000000,52.000000,250.000000,0.001555,26.983866,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
0.000000,0.000000,156.000000,300.000000,-0.327618,0.000000,52.000000,300.000000,0.058145,26.404156,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
29.000000,3.329716,86.756533,386.586518,-0.128158,0.000000,52.000000,350.000000,0.120037,24.809844,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
2.000000,1.256000,52.000000,150.000000,0.110657,0.000000,52.000000,400.000000,0.031351,26.851164,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
29.000000,4.026990,143.504181,277.031930,-0.097067,0.000000,104.000000,150.000000,0.003784,26.873455,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,200.000000,-0.009447,26.003414,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,250.000000,-0.055716,23.913849,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,300.000000,-0.023944,22.581227,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,350.000000,0.133157,22.677980,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,104.000000,400.000000,0.041281,26.726479,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,150.000000,-0.001020,26.981335,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,200.000000,-0.022347,22.983867,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,250.000000,-0.155958,0.957685,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,300.000000,-0.262204,5.770553,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,350.000000,-0.053087,24.788102,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,0.000000,156.000000,400.000000,0.003468,26.989924,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,150.000000,0.106587,0.963761,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,200.000000,0.031369,21.179878,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,250.000000,-0.001850,26.594527,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,300.000000,0.000867,26.997359,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,350.000000,0.003741,26.995498,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,52.000000,400.000000,0.000087,26.997487,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,150.000000,0.027461,21.179788,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,200.000000,-0.014389,0.963749,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,250.000000,-0.024978,23.360512,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,300.000000,-0.029112,26.670222,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,350.000000,-0.003767,26.960970,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,104.000000,400.000000,-0.000334,26.994802,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,150.000000,-0.001976,26.594846,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,200.000000,-0.012683,23.908185,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,250.000000,-0.044313,25.915325,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,300.000000,-0.079805,25.028510,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,350.000000,-0.022525,26.805783,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,1.256000,156.000000,400.000000,-0.000950,26.999539,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,150.000000,0.015662,26.437823,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,200.000000,0.004595,26.874327,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,250.000000,-0.000377,26.991151,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,300.000000,-0.001339,26.995580,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,350.000000,-0.017868,26.413655,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,52.000000,400.000000,-0.029706,25.518646,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,150.000000,0.004034,26.874325,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,200.000000,-0.002284,26.437399,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,250.000000,-0.004639,26.901098,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,300.000000,-0.005815,26.964726,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,350.000000,-0.026533,25.784544,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,104.000000,400.000000,-0.042805,23.930543,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,150.000000,-0.000288,26.991251,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,200.000000,-0.002008,26.933528,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,250.000000,-0.006824,26.922614,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,300.000000,-0.008522,26.917588,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,350.000000,-0.005927,26.964759,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,2.512000,156.000000,400.000000,-0.007134,26.915950,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,150.000000,0.000697,26.998871,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,200.000000,-0.000069,26.999516,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,250.000000,-0.001926,26.985101,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,300.000000,-0.000342,26.964325,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,350.000000,-0.025499,24.979396,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,52.000000,400.000000,-0.052936,21.926212,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,150.000000,0.000108,26.999732,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,200.000000,-0.004360,26.945009,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,250.000000,-0.033893,23.540257,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,300.000000,-0.034790,22.894631,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,350.000000,-0.042571,22.730909,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,104.000000,400.000000,-0.076517,16.486947,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,150.000000,-0.000142,26.999935,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,200.000000,-0.007609,26.834100,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,250.000000,-0.060331,16.358881,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,300.000000,-0.065631,14.480154,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,350.000000,-0.016133,26.616211,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,3.768000,156.000000,400.000000,-0.012881,26.712037,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,150.000000,0.000695,26.998883,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,200.000000,0.000148,26.999714,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,250.000000,0.005852,26.991668,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,300.000000,0.095353,25.615405,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,350.000000,0.183915,21.866906,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,52.000000,400.000000,0.045311,26.635871,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,150.000000,0.000122,26.999726,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,200.000000,-0.002216,26.984119,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,250.000000,-0.006978,26.596589,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,300.000000,0.110330,24.065407,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,350.000000,0.245175,17.567167,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,104.000000,400.000000,0.061014,26.327405,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,150.000000,-0.000156,26.999762,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,200.000000,-0.004922,26.898567,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
NaN,NaN,NaN,NaN,NaN,5.024000,156.000000,250.000000,-0.031931,25.428305,0.001660,0.160407,0.964316,4.810310,0.116025,0.000010,67.986149,0.147100,0.000010,162.725612,
